link,city,street,price,type,rooms,surface,furnished,description,description_eng,near_school,near_hospital,near_public_transport,near_services,photos
https://directwonen.nl/huurwoningen-huren/groningen/winschoterdiep/studio-517590,Groningen,Winschoterdiep,740.0,STUDIO-ROOM,1.0,22.0,Gestoffeerd,"Per 1 augustus is een nette en goed onderhouden kamer beschikbaar. De woonruimte beschikt over: Een eigen keuken; Een aparte slaapkamer; Een eigen douche. Het toilet wordt gedeeld met twee medebewoners. Huurprijs: €740,- per maand, inclusief gas, water en elektra (G/W/E).","A neat and well-maintained room is available from August 1. The living area has: A private kitchen; A separate bedroom; A private shower. The toilet is shared with two roommates. Rental price: €740 per month, including gas, water and electricity (G/W/E).",0,0,0,0,"['https://resources.directwonen.nl/image/601b40e6-362d-47a6-a2f8-c5b8beb57a2f', 'https://resources.directwonen.nl/image/1d898406-5ab8-4b20-8809-c526ea491cc5', 'https://resources.directwonen.nl/image/2c4b0cc1-8512-487d-878c-1f6143330035', 'https://resources.directwonen.nl/image/525cea24-b376-435a-9186-dcb5e9d18d65', 'https://resources.directwonen.nl/image/53fc3a50-2ed3-473e-9d59-8b3746fe7b36']"
https://directwonen.nl/huurwoningen-huren/leeuwarden/bonifatiusplein/studio-517587,Leeuwarden,Bonifatiusplein,500.0,STUDIO-ROOM,1.0,15.0,,"Mooie studio van 15m2 beschikbaar aan het Bonifatiusplein in Leeuwarden! De studio is gelegen op de 1e etage aan de achterzijde van de woning. Je woont midden in het centrum, maar toch op een rustige locatie! Je deelt de badkamer met 1 huisgenoot. De huurprijs is € 600,- inclusief gas, water, elektra. Borgsom € 600,- Per 1 augustus beschikbaar.","Beautiful studio of 15m2 available at Bonifatiusplein in Leeuwarden! The studio is located on the 1st floor at the rear of the house. You live right in the center, but still in a quiet location! You share the bathroom with 1 roommate. The rental price is € 600, including gas, water and electricity. Deposit €600 Available from August 1.",0,0,0,0,"['https://resources.directwonen.nl/image/c35bc7ca-aac7-42cd-89f0-d327e5e9cd8b', 'https://resources.directwonen.nl/image/5d60449d-ad45-4ee0-89dc-6882d3950e76', 'https://resources.directwonen.nl/image/5ab0bd3c-4784-49bf-bb46-0c6cd18d62df', 'https://resources.directwonen.nl/image/b40f0351-8349-464e-a70c-d3f6d89b55ad']"
https://directwonen.nl/huurwoningen-huren/arnhem/doelenstraat/kamer-517588,Arnhem,Doelenstraat,519.0,STUDIO-ROOM,1.0,25.0,Gestoffeerd,"Mooie kamer beschikbaar aan de Doelenstraat De keuken, badkamer en het toilet deel je met 3 medebewoners. Huurprijs € 619,- (€ 519,- netto huur en € 100,- voorschot g/w/e) Borgsom € 619,-","Beautiful room available on Doelenstraat. You share the kitchen, bathroom and toilet with 3 roommates. Rental price €619 (€519 net rent and €100 advance g/w/e) Deposit €619",0,0,0,0,"['https://resources.directwonen.nl/image/43d5d756-c3ea-45cb-8249-077b8fdead7b', 'https://resources.directwonen.nl/image/28898828-6939-4262-b73c-d9a90f3ab77f', 'https://resources.directwonen.nl/image/e1b723b8-5d04-4161-93d0-826b657f114b', 'https://resources.directwonen.nl/image/48751afd-0b12-4701-b8a9-4568834df8ab', 'https://resources.directwonen.nl/image/7e9e43cd-7fec-4810-a9d2-e6eb5b274232']"
https://directwonen.nl/huurwoningen-huren/groningen/jozef-israelsstraat/kamer-517586,Groningen,Jozef Israelsstraat,640.0,STUDIO-ROOM,1.0,18.0,Gestoffeerd,"Mooie kamer beschikbaar aan de Jozef Israelsstraat 74a! Beschikbaar per 1 augustus as. De kamer beschikt over een eigen keuken en er is een balkon aanwezig. De badkamer en het toilet deel je met 5 medebewoners. Huurprijs is €640,- Gas, water en elektra hebben de huurders zelf op naam. Borgsom ter hoogte van 1 maand huur.","Beautiful room available at Jozef Israëlsstraat 74a! Available from August 1st. The room has its own kitchen and a balcony. You share the bathroom and toilet with 5 fellow residents. Rent is €640. Gas, water and electricity are owned by the tenants themselves. Deposit equal to 1 month's rent.",0,0,0,0,"['https://resources.directwonen.nl/image/725c2aa2-5fa1-4506-b6cd-fada43de4e46', 'https://resources.directwonen.nl/image/9da73c9c-2fd6-4fd2-b2b0-5e493884fa41', 'https://resources.directwonen.nl/image/cd25761a-5ee6-40ba-be0a-fccfa1b0d7e2']"
https://directwonen.nl/huurwoningen-huren/amsterdam/koningin-wilhelminaplein/kamer-517562,Amsterdam,Koningin Wilhelminaplein,500.0,STUDIO-ROOM,1.0,30.0,Gestoffeerd,"Studentenkamers beschikbaar in AmsterdamBen jij voltijdsstudent en op zoek naar een kamer in Amsterdam? En vind jij het leuk om samen te wonen met andere bewoners? Lees dan snel verder! Over dit project Dit voormalige schoolgebouw is getransformeerd naar 142 kamers, verdeeld over 6 verdiepingen. Deze locatie is bestemd voor voltijd MBO- HBO- en WO-studenten in Amsterdam. Woon jij graag op een toplocatie vlakbij station Lelylaan? Dit is je kans!Wat kost wonen in dit studentwooncomplex in AmsterdamDit project beheren wij tot november 2027 op basis van tijdelijke verhuur. De maandelijkse kosten liggen tussen de 500,00 en 775,00 en dit is inclusief de kosten voor gas, water, licht en internet. Het maandbedrag is afhankelijk van de grootte van de kamer. Regelmatig organiseren wij activiteiten en ook van de bewoners wordt gevraagd een steentje bij te dragen. Denk daarbij aan een gezamenlijk BBQ, spelletjesavond of een schoonmaakactie met aansluitend een drankje en een lekkere pizza!De kamersDe kamers variëren in oppervlakte van 18m² tot 42m². Iedere kamer heeft een eigen wastafel. De sanitaire voorzieningen en de keuken deel je met je medebewoners op de verdieping waar je woont.CaptainVind jij het leuk om captain te worden van de verdieping waar jij woont? Als captain bent je actief in het organiseren van info avonden, je zorgt ervoor dat bewoners samen komen en dat nieuwe bewoners zich meteen thuis voelen. Vind jij het leuk om eerste aanspreekpunt te zijn? Laat het ons weten in je motivatie.Hoe kom ik in aanmerking? Zie jij het zitten om hier tijdelijk een fijne woonplek te creëren en voldoe je aan de volgende voorwaarden? Je bent sociaal ingesteld en kunt dit onderbouwen met een duidelijke motivatie. Je bent bereid je steentje bij te dragen aan de leefbaarheid in jouw woonomgeving. Je kunt aantonen dat je voltijd student bent.Goed om te weten Er zijn geen parkeermogelijkheden voor onze bewoners. Huurtoeslag aanvragen is niet mogelijk. De borg bedraagt twee maanden huur en servicekosten. Wij vragen om een borgsteller die garant staat voor jouw betalingen gedurende je woonperiode.","Student rooms available in AmsterdamAre you a full-time student and looking for a room in Amsterdam? And do you enjoy living together with other residents? Then read on! About this project This former school building has been transformed into 142 rooms, spread over 6 floors. This location is intended for full-time MBO, HBO and WO students in Amsterdam. Do you like to live in a prime location near Lelylaan station? This is your chance!What does living in this student residential complex in Amsterdam cost?We will manage this project on a temporary rental basis until November 2027. The monthly costs are between 500.00 and 775.00 and this includes the costs for gas, water, electricity and internet. The monthly amount depends on the size of the room. We regularly organize activities and residents are also asked to contribute. Consider a joint BBQ, games evening or a cleaning action followed by a drink and a delicious pizza!The roomsThe rooms vary in size from 18m² to 42m². Each room has its own sink. You share the sanitary facilities and the kitchen with your fellow residents on the floor where you live. Captain Would you like to become captain of the floor where you live? As a captain you are active in organizing information evenings, you ensure that residents come together and that new residents immediately feel at home. Do you enjoy being the first point of contact? Let us know in your motivation.How do I qualify? Would you like to temporarily create a nice place to live here and do you meet the following conditions? You are socially oriented and can substantiate this with clear motivation. You are willing to contribute to the quality of life in your living environment. You can prove that you are a full-time student. Good to know There are no parking options for our residents. It is not possible to apply for housing allowance. The deposit is two months' rent and service costs. We ask for a guarantor who guarantees your payments during your residential period.",1,0,1,1,"['https://resources.directwonen.nl/image/6ebbc813-6992-44e2-83ab-ea637c9265b2', 'https://resources.directwonen.nl/image/481f3969-0651-404a-9ba2-b00d8502a077', 'https://resources.directwonen.nl/image/beb592dd-d02c-4fe3-9c06-280e3d7d0038', 'https://resources.directwonen.nl/image/700dd66a-a8ae-4a8d-bc0f-bfd8a3a026c5', 'https://resources.directwonen.nl/image/c005cebf-a444-4bcf-ba1b-ee1f188c04fe']"
https://directwonen.nl/huurwoningen-huren/groningen/coendersweg/kamer-517581,Groningen,Coendersweg,397.0,STUDIO-ROOM,1.0,15.0,Gestoffeerd,"Vijf tijdelijke studentenkamers beschikbaar in Helpman Per 01-08-2026 komen er vijf studentenkamers vrij aan de Coendersweg  in Groningen. Tijdelijk te huur voor één jaar. Locatie: De kamers zijn gelegen in Helpman, een gezellige wijk met diverse voorzieningen in de directe omgeving. Zo bevindt zich een Albert Heijn in de buurt voor de dagelijkse boodschappen. Het openbaar vervoer is goed bereikbaar dankzij de nabijheid van station Groningen Europapark. Daarnaast is het centrum van Groningen gemakkelijk per fiets bereikbaar. Indeling: Bij binnenkomst kom je in de hal, waar de trap toegang biedt tot de boven- en benedenverdieping. Vanuit hier zijn de kamers en gemeenschappelijke ruimtes bereikbaar. Kamer 2 beschikt over een eigen keuken en balkon. Kamer 5, gelegen op zolder is voorzien van een eigen keukenblok. Daarnaast beschikt de woning over een gedeelde keuken, badkamer en toilet. Tot slot is er een gedeeld balkon aanwezig. Huurprijs en borg: De huurprijs van kamer 1  bedraagt € 397,42,- (exclusief) De huurprijs van kamer 2  bedraagt € 499,00,- (exclusief) De huurprijs van kamer 3 bedraagt € 336,29,- (exclusief) De huurprijs van kamer 4 bedraagt € 326,12,- (exclusief) De huurprijs van kamer 5  bedraagt € 489,09,- (exclusief) Alle huurprijzen zijn exclusief servicekosten. De huurders zijn zelf verantwoordelijk voor het afsluiten van de contracten voor de overige nutsvoorzieningen. De waarborgsom bedraagt één maand huur. Beschikbaarheid en huurperiode: De kamers zijn per 01-08-2026 beschikbaar.De huurovereenkomst wordt aangegaan voor bepaalde tijd van één jaar.","Five temporary student rooms available in Helpman As of 01-08-2026, five student rooms will become available on the Coendersweg in Groningen. Temporarily for rent for one year. Location: The rooms are located in Helpman, a pleasant neighborhood with various facilities in the immediate vicinity. For example, there is an Albert Heijn nearby for daily shopping. Public transport is easily accessible thanks to the proximity of Groningen Europapark station. In addition, the center of Groningen is easily accessible by bicycle. Layout: Upon entering you enter the hall, where the stairs provide access to the upper and lower floors. The rooms and common areas are accessible from here. Room 2 has its own kitchen and balcony. Room 5, located in the attic, has its own kitchenette. The house also has a shared kitchen, bathroom and toilet. Finally, there is a shared balcony. Rental price and deposit: The rental price of room 1 is € 397.42 (exclusive) The rental price of room 2 is € 499.00 (exclusive) The rental price of room 3 is € 336.29 (exclusive) The rental price of room 4 is € 326.12 (exclusive) The rental price of room 5 is € 489.09 (exclusive) All rental prices are exclusive of service costs. The tenants are responsible for concluding contracts for other utilities. The deposit is one month's rent. Availability and rental period: The rooms are available from 01-08-2026. The rental agreement is entered into for a fixed period of one year.",0,0,1,0,"['https://resources.directwonen.nl/image/8076133c-cc4a-4452-972b-f146ef25c7b8', 'https://resources.directwonen.nl/image/e97e7610-fff2-4f8f-a40b-503234d550b9', 'https://resources.directwonen.nl/image/fc17a551-d36e-4ae5-b0f0-55f6f29a4a82', 'https://resources.directwonen.nl/image/da55d743-d663-449b-9760-b6461d2f7b1e', 'https://resources.directwonen.nl/image/62cd82ac-9a83-4470-bea5-d1acf926a4be']"
https://directwonen.nl/huurwoningen-huren/groningen/warmoesstraat/studio-517582,Groningen,Warmoesstraat,991.0,STUDIO-ROOM,1.0,24.0,Gestoffeerd,"Mooie studio in de Oosterpoortbuurt! Per 01-08-2026 komt er een studio beschikbaar aan de Warmoesstraat in Groningen. Locatie Deze studio is gelegen in de Oosterpoortbuurt. In de directe omgeving vind je diverse horecagelegenheden, supermarkten en andere dagelijkse voorzieningen, allemaal op loopafstand. Binnen enkele minuten fietsen bereik je de Grote Markt en het stadscentrum van Groningen. Indeling: De studio bevindt zich op de begane grond. Je komt binnen in de woonkamer met open keuken. De keuken beschikt over een koelkast, combi magnetron, vaatwasser, inductieplaat en afzuigkap. De woonkamer met open keuken heeft een oppervlakte van 25m2. Daarnaast beschikt de studio over een douche en toilet.","Beautiful studio in the Oosterpoortbuurt! A studio will be available on Warmoesstraat in Groningen as of 01-08-2026. Location This studio is located in the Oosterpoortbuurt. In the immediate vicinity you will find various catering establishments, supermarkets and other daily amenities, all within walking distance. Within a few minutes of cycling you can reach the Grote Markt and the city center of Groningen. Layout: The studio is located on the ground floor. You enter the living room with open kitchen. The kitchen has a refrigerator, combination microwave, dishwasher, induction hob and extractor hood. The living room with open kitchen has an area of ​​25m2. The studio also has a shower and toilet.",0,0,0,0,"['https://resources.directwonen.nl/image/b6f1a1c9-9ff3-4fcb-85ab-12504f9aea65', 'https://resources.directwonen.nl/image/7f5adc7f-ae71-4fc0-9f53-fecd4ec92434', 'https://resources.directwonen.nl/image/cf2f771c-39a0-45be-b63d-59811f8114e2', 'https://resources.directwonen.nl/image/ab106e75-62a8-47a9-8b42-fd176a5546c4', 'https://resources.directwonen.nl/image/2685f9f8-33d9-4517-915d-0b098bc67d43']"
https://directwonen.nl/huurwoningen-huren/groningen/resedastraat/kamer-517583,Groningen,Resedastraat,560.0,STUDIO-ROOM,1.0,15.0,Gestoffeerd,"Woning met drie studentenkamers en ruime woonkamer! Per 01-08-2026 zijn er 3 studentenkamers beschikbaar aan de Resedastraat in Groningen. Ideaal voor een groep vrienden die samen willen wonen! Locatie: De kamers zijn gelegen in de Bloembuurt in Groningen. In de directe omgeving bevindt zich een Jumbo supermarkt voor de dagelijkse boodschappen. Het centrum van Groningen, met alle belangrijke voorzieningen, is binnen circa 10 minuten fietsen bereikbaar. Indeling: Bij binnenkomst kom je in de hal, die toegang biedt tot alle kamers en de gemeenschappelijke ruimtes. De woning beschikt over een ruime gemeenschappelijke woonkamer, keuken die toegang geeft tot het balkon, badkamer en toilet. De keuken is voorzien van een gaskookplaat, afzuigkap, koelkast, vaatwasser en combi-oven. Tevens is er een grote schuur aanwezig. Huurprijs en borg: De huurprijs van kamer 1 bedraagt €560,- per maand exclusief servicekosten. De huurprijs van kamer 2 bedraagt €529,- per maand exclusief servicekosten. De huurprijs van kamer 3 bedraagt €590,- per maand exclusief servicekosten.","House with three student rooms and spacious living room! As of 01-08-2026 there are 3 student rooms available on Resedastraat in Groningen. Ideal for a group of friends who want to live together! Location: The rooms are located in the Bloembuurt in Groningen. In the immediate vicinity there is a Jumbo supermarket for daily shopping. The center of Groningen, with all important facilities, can be reached within approximately 10 minutes by bike. Layout: Upon entering you enter the hall, which provides access to all rooms and the common areas. The house has a spacious communal living room, kitchen that gives access to the balcony, bathroom and toilet. The kitchen is equipped with a gas hob, extractor hood, refrigerator, dishwasher and combination oven. There is also a large shed. Rental price and deposit: The rental price of room 1 is €560 per month excluding service costs. The rental price of room 2 is €529 per month excluding service costs. The rental price of room 3 is €590 per month excluding service costs.",0,0,0,0,"['https://resources.directwonen.nl/image/55bf38d2-632f-46fb-8230-cd221d4608c7', 'https://resources.directwonen.nl/image/3367cfa1-0226-47b3-a5a7-71d406c91893', 'https://resources.directwonen.nl/image/161ef65f-ad08-4941-a330-7cd44335552d', 'https://resources.directwonen.nl/image/43a0525d-5952-489a-86ba-8c6400860f06', 'https://resources.directwonen.nl/image/5902fd01-1823-4c6f-a469-8fa8e92919ad']"
https://directwonen.nl/huurwoningen-huren/eindhoven/aalsterweg/appartement-517584,Eindhoven,Aalsterweg,2400.0,APPARTMENT,4.0,108.0,Gemeubileerd,"Nieuw high-end appartement aan de Aalsterweg, binnen de ring per direct te huur! Geheel nieuw in onze verhuur portefeuille, volledig gerenoveerd, luxe gemeubileerd en gestoffeerd 3-slaapkamer appartement. Gelegen binnen de ring van Eindhoven, stadsdeel Stratum. Op 10 fietsminuten van het centrum van Eindhoven met al haar voorzieningen en nabij directe uitvalswegen (Ring van Eindhoven). Daarnaast slechts een paar minuten lopen van het Stadswandelpark en het aansluitend Genneperpark waar je heerlijk kunt joggen of wandelen. Geen groepsbewoning van 3 personen toegestaan. Begane grond: Entree; Via de voordeur is de hal met meterkast en de voordeur met eigen opgang naar het appartement op de 1e verdieping. Eerste verdieping: Overloop met toegang tot badkamer, woonkamer en kast. In de kast bevindt zich de wasmachine en droger. Ruime woonkamer v.v. laminaatvloer, geheel nieuw ingericht met zitgedeelte v.v. Smart tv, design meubels zoals hoekbank en grote eettafel met 6 stoelen en open keuken. Keuken: Luxe keuken in hoogglans witte afwerking, spoelbak, diverse lades en bergkastjes en inbouwapparatuur zoals; vaatwasser, combi oven/magnetron, elektrische kookplaat, afzuiging en koel- /vrieskast. Ingericht met potten/pannen/bestek/serviesgoed. Badkamer: Ruime badkamer betegeld met marmerlook tegels v.v. toilet, dubbele wastafelmeubel en inloopdouche. Tweede verdieping: Slaapkamer 1: vloer v.v.laminaatvloer. Ingericht met 2-persoonsboxspring, garderobekast, sidetable en vloerkleed. Via deze slaapkamer toegang tot het balkon. Berging: V.v. garderobekast en aan- en afvoer voor de wasmachine. Slaapkamer 2: vloer v.v. vloerbedekking. Ingericht met 2-persoonsboxspring, vloerkleed, stoel en garderobekast. Berging 2: walk-in closet. Derde verdieping: Overloop met toegang naar slaapkamer 3 Slaapkamer 3: vloer v.v. vloerbedekking. Ingericht met 2-persoonsboxspring, vloerkleed en stoel. Gelegen aan de Aalsterweg, vlakbij centrum Eindhoven, winkels en scholen. 3 verdiepingen appartement met zowel een balkon over de gehele breedte op de eerste als op de tweede verdieping. Het appartement word volledig gemeubileerd opgeleverd. Minimale huurperiode van 12 maanden. Waarborgsom ter hoogte van 1 maand huur. Huurprijs € 2.400,- p/mnd. Inclusief servicekosten €150,- Exclusief gas/ water/ elektra/ tv/ internet Geen huisdieren Geschikt voor 2 collega's maximaal Parkeren d.m.v. vergunning Beschikbaar per direct","New high-end apartment on the Aalsterweg, immediately available for rent within the ring! Completely new in our rental portfolio, completely renovated, luxuriously furnished and unfurnished 3-bedroom apartment. Located within the Eindhoven ring road, Stratum district. 10 minutes by bike from the center of Eindhoven with all its amenities and close to direct arterial roads (Ring of Eindhoven). In addition, only a few minutes' walk from the Stadswandelpark and the adjacent Genneperpark where you can enjoy jogging or walking. Group occupancy of 3 people is not allowed. Ground floor: Entrance; The front door leads to the hall with meter cupboard and the front door with private entrance to the apartment on the 1st floor. First floor: Landing with access to bathroom, living room and closet. The washing machine and dryer are located in the cupboard. Spacious living room with laminate flooring, completely newly furnished with seating area with Smart TV, designer furniture such as corner sofa and large dining table with 6 chairs and open kitchen. Kitchen: Luxury kitchen in high-gloss white finish, sink, various drawers and storage cupboards and built-in appliances such as; dishwasher, combination oven/microwave, electric hob, extractor and fridge/freezer. Furnished with pots/pans/cutlery/crockery. Bathroom: Spacious bathroom tiled with marble-look tiles with toilet, double washbasin and walk-in shower. Second floor: Bedroom 1: floor with laminate flooring. Furnished with a 2-person box spring, wardrobe, side table and rug. Access to the balcony via this bedroom. Storage: V.v. wardrobe and supply and drainage for the washing machine. Bedroom 2: carpeted floor. Furnished with a 2-person box spring, carpet, chair and wardrobe. Storage room 2: walk-in closet. Third floor: Landing with access to bedroom 3. Bedroom 3: carpeted floor. Furnished with a 2-person box spring, rug and chair. Located on the Aalsterweg, close to the center of Eindhoven, shops and schools. 3-storey apartment with a full-width balcony on the first and second floor. The apartment is delivered fully furnished. Minimum rental period of 12 months. Deposit equal to 1 month's rent. Rental price € 2,400 per month. Including service costs €150,- Excluding gas/water/electricity/TV/internet No pets Suitable for 2 colleagues maximum Parking by means of permit Available immediately",1,0,0,1,"['https://resources.directwonen.nl/image/6e35dfae-4adc-42d0-8b9d-7cb39728aced', 'https://resources.directwonen.nl/image/743c7c05-09a8-468a-abda-c611cfe4e77d', 'https://resources.directwonen.nl/image/104f197b-97c4-4f92-9491-e031ff487dc2', 'https://resources.directwonen.nl/image/186f0f3c-cc16-4df3-a8a4-1f4e8a3978ed', 'https://resources.directwonen.nl/image/2a5873cf-2831-4f56-9e28-d91d4ff0a6a1']"
https://directwonen.nl/huurwoningen-huren/groningen/burchtstraat/appartement-504812,Groningen,Burchtstraat,1760.0,APPARTMENT,3.0,623.0,Gestoffeerd,"Appartement met twee slaapkamers in de binnenstad! Per 01-08-2026 komt deze woning beschikbaar aan de Burchstraat 6B! Locatie De woning is gelegen in de binnenstad van Groningen. In de directe omgeving bevinden zich supermarkten zoals Jumbo en Albert Heijn, vele restaurants en winkels. De ringweg en andere belangrijke uitvalswegen zijn snel en gemakkelijk te bereiken. Indeling: Je komt binnen in de hal welke direct toegang geeft tot twee ruime slaapkamers en de woonkamer met open keuken. De keuken is uitgerust met een vaatwasser, inductieplaat, afzuigkap en een wasmachine. De badkamer beschikt over een douche, wastafel en toilet. Huurprijs De huurprijs bedraagt €1.760,- inclusief een voorschot van €165 voor[gas, water, elektra, internet en tv. De waarborgsom bedraagt één maand huur. Beschikbaarheid en huurperiode: Het appartement is vanaf 01-08-2026 beschikbaar. De huurovereenkomst wordt aangegaan voor onbepaalde tijd.","Two bedroom apartment in the city center! This house will be available at Burchstraat 6B as of 01-08-2026! Location The house is located in the city center of Groningen. In the immediate vicinity there are supermarkets such as Jumbo and Albert Heijn, many restaurants and shops. The ring road and other important arterial roads are quickly and easily accessible. Layout: You enter the hall which gives direct access to two spacious bedrooms and the living room with open kitchen. The kitchen is equipped with a dishwasher, induction hob, extractor hood and washing machine. The bathroom has a shower, sink and toilet. Rental price The rental price is €1,760, including an advance payment of €165 for gas, water, electricity, internet and TV. The deposit is one month's rent. Availability and rental period: The apartment is available from 01-08-2026. The rental agreement is entered into for an indefinite period.",0,0,0,0,"['https://resources.directwonen.nl/image/523ebdf5-0035-48df-af01-c4efbc986fec', 'https://resources.directwonen.nl/image/5855d278-c8bb-4df2-bf7b-87a46f80d5a2', 'https://resources.directwonen.nl/image/285ec7b9-1b33-4ed0-950e-8f56f346375d', 'https://resources.directwonen.nl/image/69ac43f8-c9ac-4be1-bd1a-a1ac971780c1', 'https://resources.directwonen.nl/image/c63200c6-0c40-43e0-b8a3-1ee2dece578f']"
https://directwonen.nl/huurwoningen-huren/groningen/helper-brink/kamer-517577,Groningen,Helper Brink,614.0,STUDIO-ROOM,1.0,15.0,Gestoffeerd,"Per 01-08-2026 komt er een studentenkamer beschikbaar aan de Helper Brink in Groningen De woning ligt in de wijk Helpman. Op loopafstand bevindt zich het Helperplein, waar je een ruim aanbod aan supermarkten en winkels vindt. Het centrum van Groningen is binnen ongeveer tien minuten fietsen te bereiken. Indeling: Kamer 1 bevindt zich op de eerste verdieping. De gedeelde badkamer op de eerste verdieping heeft een douche, en de badkamer op de tweede verdieping is uitgerust met een douche en toilet. In totaal zijn er acht kamers in de woning. De gemeenschappelijke ruimtes worden gedeeld met 7 medebewoners. Kamer 1 heeft een gebruiksoppervlakte van 15 m² en is voorzien van een eigen keuken. Huurprijs en borg: De huurprijs bedraagt €614,- per maand, inclusief een voorschot van €75,- voor gas, water, elektra, internet en televisie. De waarborgsom bedraagt één maand huur.","A student room will be available at Helper Brink in Groningen as of 01-08-2026. The house is located in the Helpman district. Helperplein is within walking distance, where you will find a wide range of supermarkets and shops. The center of Groningen can be reached within about ten minutes by bike. Layout: Room 1 is located on the first floor. The shared bathroom on the first floor has a shower, and the bathroom on the second floor has a shower and toilet. There are a total of eight rooms in the house. The common areas are shared with 7 fellow residents. Room 1 has a usable area of ​​15 m² and is equipped with its own kitchen. Rental price and deposit: The rental price is €614 per month, including an advance payment of €75 for gas, water, electricity, internet and television. The deposit is one month's rent.",0,0,0,0,"['https://resources.directwonen.nl/image/9894b46f-7a09-47ad-968c-51dca7e0f587', 'https://resources.directwonen.nl/image/0805773b-785e-47e8-9790-3b1b672c3085', 'https://resources.directwonen.nl/image/dc122e9c-0ffd-4954-bf63-fbbae38dce33', 'https://resources.directwonen.nl/image/66bc7b86-3ca6-4d61-9b1f-f172eb15ed18', 'https://resources.directwonen.nl/image/e11a1052-6ce3-4f07-88b3-b4e26917e232']"
https://directwonen.nl/huurwoningen-huren/groningen/lichtboei/kamer-517579,Groningen,Lichtboei,619.0,STUDIO-ROOM,1.0,11.0,Gestoffeerd,"Deze woning is gelegen in de wijk Lewenborg. In de directe omgeving bevindt zich een winkelcentrum met onder andere supermarkten als ALDI en PLUS. Ook het openbaar vervoer is goed bereikbaar. Daarnaast ligt de Kardingerplas op korte afstand. Indeling: Bij binnenkomst betreed je de gezamenlijke hal, die toegang biedt tot de gedeelde woonkamer met open keuken. In de hal bevindt zich tevens een apart toilet. De keuken is uitgerust met een afzuigkap, gaskookplaat en koelkast. Op de begane grond bevinden zich de slaapkamers. Slaapkamer 1 heeft een oppervlakte van 11,00 m² en slaapkamer 6 heeft een oppervlakte van 14,00 m². De badkamers bevinden zich op de begane grond en de eerste verdieping. De gemeenschappelijke ruimtes worden gedeeld met vijf medebewoners. Tot slot beschikt de woning over een ruime achtertuin.","This house is located in the Lewenborg district. In the immediate vicinity there is a shopping center with supermarkets such as ALDI and PLUS. Public transport is also easily accessible. In addition, the Kardingerplas is a short distance away. Layout: Upon entering you enter the communal hall, which provides access to the shared living room with open kitchen. There is also a separate toilet in the hall. The kitchen is equipped with an extractor hood, gas hob and refrigerator. The bedrooms are on the ground floor. Bedroom 1 has an area of ​​11.00 m² and bedroom 6 has an area of ​​14.00 m². The bathrooms are located on the ground floor and first floor. The common areas are shared with five fellow residents. Finally, the house has a spacious backyard.",0,0,1,0,"['https://resources.directwonen.nl/image/1fc8795d-b113-42a9-893a-f81962cec5dc', 'https://resources.directwonen.nl/image/5e7bbf78-4ff8-4815-8184-b973fb5a5966', 'https://resources.directwonen.nl/image/5707ef2a-5a42-428b-b16e-3b056fe6ab07', 'https://resources.directwonen.nl/image/ca917217-e1ad-4dfe-b4bf-2fa2e3760d20', 'https://resources.directwonen.nl/image/8aed4edf-4e28-4781-a86c-b923b0a4c7b1']"
https://directwonen.nl/huurwoningen-huren/groningen/bloemstraat/kamer-517580,Groningen,Bloemstraat,790.0,STUDIO-ROOM,1.0,16.0,Gestoffeerd,"Per 01-08-2026 komt er een leuke en ruime kamer vrij aan de Bloemstraat  in Groningen. Locatie: De woning is gelegen in een gezellige wijk in Groningen, maar biedt toch veel gemakken in de directe omgeving. Diverse winkels, supermarkten, en gezellige restaurants bevinden zich op fietsafstand. Het centrum van Groningen en het treinstation zijn snel bereikbaar per fiets, waardoor je binnen no-time in het centrum bent of makkelijk met de trein kunt reizen naar andere bestemmingen. De woning is goed bereikbaar met het openbaar vervoer. Indeling: Bij binnenkomst kom je in de hal, waar de trap toegang biedt tot de begane grond en eerste verdieping. Via de hal bereik je alle kamers en de gemeenschappelijke ruimtes. De slaapkamer met eigen keuken heeft een gebruiksoppervlakte van 21,40m2. Daarnaast beschikt de woning over een gedeelde badkamer en toilet. Huurprijs De huurprijs voor kamer 2 bedraagt €790,- per maand, inclusief een voorschot van €100,- voor gas, water, elektra en internet.","As of 01-08-2026, a nice and spacious room will become available on Bloemstraat in Groningen. Location: The house is located in a pleasant neighborhood in Groningen, but still offers many conveniences in the immediate area. Various shops, supermarkets and cozy restaurants are within cycling distance. The center of Groningen and the train station are quickly accessible by bicycle, so you can be in the center in no time or can easily travel by train to other destinations. The house is easily accessible by public transport. Layout: Upon entering you enter the hall, where the stairs provide access to the ground floor and first floor. You reach all rooms and common areas via the hall. The bedroom with its own kitchen has a usable area of ​​21.40 m2. The house also has a shared bathroom and toilet. Rental price The rental price for room 2 is €790 per month, including an advance payment of €100 for gas, water, electricity and internet.",0,0,1,0,"['https://resources.directwonen.nl/image/f636d9db-3e4f-49b4-a196-d55e26a43029', 'https://resources.directwonen.nl/image/87cba3c1-5ff4-491e-8400-2986bbca4eee', 'https://resources.directwonen.nl/image/ae53ff40-155e-4117-8794-8ffb41577932', 'https://resources.directwonen.nl/image/f834783e-7dd8-4bbb-90dc-a3dfaf2b47d2', 'https://resources.directwonen.nl/image/366e491b-5fd0-4d91-a260-2ece59105b6b']"
